Siruta,X_c1,X_c2
72383,-0.11748177646571448,-0.0004965840048064877
72409,-0.21707080641391022,-0.0004962957346558103
72463,-0.16731714009852774,-0.0004964397514907278
72506,-0.2016708620781966,-0.0004963403112951825
72533,-0.16278293898111604,-0.0004964528761776443
72579,-0.17765185075352918,-0.0004964098366637706
72604,-0.26016614135867905,-0.0004961709910098125
72640,-0.17850967258655304,-0.0004964073536148847
72677,-0.16123068994993003,-0.000496457369313713
72819,-0.21829626617537282,-0.0004962921874431264
72882,-0.22066548838086722,-0.000496285329498578
72926,-0.09399379770434751,-0.0004966519930495736
72953,-0.1520397417389604,-0.000496483973408838
72980,-0.2330426319716397,-0.0004962495026504802
73013,-0.233655361852371,-0.0004962477290441672
73031,-0.09072590500711387,-0.0004966614522833875
73068,-0.10502293555751113,-0.0004966200681354299
73102,-0.12246531282899577,-0.0004965695794749138
73246,-0.21739759568363354,-0.0004962947887324508
73317,-0.09513756014837929,-0.0004966486823177413
73335,0.007024935298887935,-0.0004969444016150441
73371,-0.1883541993369694,-0.0004963788576729968
73460,-0.18721043689293762,-0.0004963821684048546
73503,-0.17699827221408246,-0.0004964117285105336
73567,-0.079574221177804,-0.0004966937319188119
73594,-0.21637637921574804,-0.0004962977447430163
73629,-0.13655810008581593,-0.0004965287865290674
73665,-0.17262746573153243,-0.0004964243802357701
73709,-0.09611792795754939,-0.0004966458445475898
73736,0.15105730592946146,-0.0004973613173456892
73772,-0.19983267243600264,-0.000496345632114214
73852,-0.2301015285441294,-0.0004962580159609472
73905,-0.13937665753717995,-0.0004965206279398869
73923,-0.1912953027644797,-0.000496370344362576
73996,0.0717700593628298,-0.0004971318126851117
74028,-0.19668732571491523,-0.0004963547366267507
74073,-0.19934248853141762,-0.0004963470509992764
74108,-0.20918701528183398,-0.0004963185550573884
74135,-0.24517468361011965,-0.0004962143852449623
74171,-0.24182509359545515,-0.0004962240809596101
74224,-0.22495459754598643,-0.000496272914254209
74242,-0.21372121639924568,-0.0004963054303704582
74322,-0.16004607884718286,-0.0004964607982859676
74359,-0.22144161289646022,-0.0004962830829305782
74411,-0.19056002690760213,-0.000496372472690165
74509,-0.1670311994875198,-0.0004964405791736859
74536,-0.13030825530235657,-0.0004965468773137393
74554,-0.16045456543433706,-0.000496459615881752
74581,-0.06266287646961982,-0.0004967426834538317
74616,-0.2090644693056877,-0.0004963189097786667
74705,-0.23259329672577006,-0.0004962508032951851
74732,-0.2153143140891471,-0.0004963008189939879
74750,-0.18149162467277874,-0.0004963987220640417
74842,-0.2036724463552522,-0.0004963345175144643
74859,-0.19076427020117925,-0.0004963718814880561
74867,-0.228508430854228,-0.0004962626273374474
74875,-0.2044485708708452,-0.0004963322709464299
74883,-0.2176835362946415,-0.0004962939610494696
74891,-0.22924370671110555,-0.000496260499009833
74907,-0.18704704225807595,-0.0004963826413665435
74915,-0.21090265894788165,-0.0004963135889596538
74923,-0.22405592705424712,-0.00049627551554351
74931,-0.23014237720284478,-0.0004962578977205296
74949,-0.18529054993331287,-0.0004963877257047073
74956,-0.2335736645349402,-0.0004962479655250163
75098,12.157907805446653,-0.0005321163160090538
75114,-0.10008024785294523,-0.0004966343752265723
75150,-0.05502417728983615,-0.0004967647944128851
75203,1.573080813130688,-0.000501477502942668
75221,-0.015074189066154656,-0.0004968804335463465
75258,0.03308637955932637,-0.0004970198390047691
75338,-0.1459532915903627,-0.0004965015912318348
75356,-0.12789818443814674,-0.0004965538534986904
75472,0.01707370534288145,-0.0004969734887590517
75515,-0.021038093238606097,-0.0004968631704446149
75542,-0.2006904942690265,-0.000496343149065342
75613,-0.18900777787641615,-0.0004963769658262337
75668,-0.18529054993331287,-0.0004963877257047073
75686,-0.1972183582782157,-0.000496353199501259
75711,-0.10677942788227421,-0.0004966149837972523
75766,0.11580491345805337,-0.000497259275860852
75819,-0.1807971974746166,-0.0004964007321512131
75864,-0.16049541409305246,-0.0004964594976413228
75917,-0.1868836476232143,-0.0004963831143282094
75953,0.03145243321070954,-0.000497015109387859
76004,-0.19341943301768158,-0.0004963641958605864
76040,-0.009314528187280336,-0.0004968971054459537
76111,-0.17234152512052447,-0.0004964252079187282
76139,-0.19231651923236523,-0.0004963673883520011
76157,0.026428048188712784,-0.0004970005658158544
76175,-0.04599662371372816,-0.0004967909255463106
76255,-0.07173127870444324,-0.0004967164340799753
76282,-0.14930288160502722,-0.0004964918955171521
76317,-0.0573117021778997,-0.0004967581729492129
76353,-0.12532471893907524,-0.0004965613026453248
76406,-0.0044535378001452665,-0.0004969111760562635
76497,-0.14587159427293184,-0.0004965018277126745
76558,-0.12781648712071586,-0.0004965540899795476
76585,-0.08994978049152087,-0.0004966636988514219
76601,0.13181758767449828,-0.000497305626106565
76638,-0.20959550186898823,-0.000496317372653166
76674,0.16347529817894935,-0.0004973972624342115
76692,0.22732175175115193,-0.0004975820722149777
76718,-0.07904318861450355,-0.0004966952690443046
76745,-0.14677026476467112,-0.0004964992264233711
76763,-0.19627883912776103,-0.000496355919030994
76807,-0.11666480329140604,-0.0004965863696149304
76932,-0.22707872779918825,-0.0004962667657522286
76969,0.18001900495869474,-0.0004974451498054092
76996,-0.08374078436677693,-0.000496681671395683
77028,-0.1930109464305274,-0.000496365378264802
77082,-0.1946448927791442,-0.0004963606486478934
77126,-0.18173671662507124,-0.000496398012621492
77153,-0.1281841250491547,-0.0004965530258157323
77180,-0.10543142214466532,-0.0004966188857312016
77224,-0.05837376730450063,-0.0004967550986982233
77260,-0.22479120291112467,-0.0004962733872159096
77288,-0.2115970861460438,-0.0004963115788724477
77313,-0.06813659673748619,-0.0004967268392371821
77331,0.030921400647409062,-0.0004970135722623555
77377,-0.1812873813792016,-0.000496399313266146
77402,0.013274780082347316,-0.0004969624923997306
77475,-0.1343522725151832,-0.0004965351715118934
77509,-0.20077219158645732,-0.000496342912584479
77536,-0.19027408629659417,-0.0004963733003731439
77561,-0.22078803435701347,-0.0004962849747773227
77579,-0.1803887108874624,-0.0004964019145554425
77587,-0.21278169724879104,-0.0004963081499001932
77595,-0.1703807895021843,-0.0004964308834590103
77601,-0.2265476952358878,-0.000496268302877741
77812,3.6727018711033135,-0.0005075550606723628
77910,0.0179723758346207,-0.0004969760900483474
78016,-0.08092222691541288,-0.0004966898299848555
78089,-0.19881145596811714,-0.0004963485881247889
78141,0.6522703483676738,-0.0004988121273329258
78258,-0.049958943609123965,-0.000496779456225311
78329,0.07074884289494428,-0.0004971288566745455
78454,-0.08786649889703442,-0.0004966697291129811
78472,-0.16645931826550392,-0.000496442234539609
78542,-0.21069841565430455,-0.0004963141801617581
78604,-0.1254064162565061,-0.0004965610661644641
78668,-0.23430894039181774,-0.0004962458371973996
78711,-0.10972053130978451,-0.0004966064704868152
78748,-0.19938333719013301,-0.0004963469327588657
78828,-0.2173158983662027,-0.0004962950252132813
78873,-0.15261162296097627,-0.0004964823180429218
78926,-0.20024115902315684,-0.0004963444497099799
79004,0.029695940885946442,-0.0004970100250496726
79077,-0.14971136819218142,-0.0004964907131129215
79157,-0.1485267570894342,-0.0004964941420851934
79237,-0.19056002690760213,-0.000496372472690165
79308,0.1270791432635095,-0.0004972919102175477
79362,-0.19799448279380868,-0.0004963509529332454
79406,-0.1486901517242959,-0.0004964936691234893
79497,-0.19950588316627926,-0.0004963465780375967
79585,-0.1751192339131731,-0.0004964171675699895
79656,-0.2224219807056303,-0.0004962802451604233
79736,-0.19439980082685165,-0.0004963613580904362
79834,-0.08496624412823954,-0.0004966781241830038
79932,-0.15269332027840712,-0.000496482081562082
80043,-0.20101728353874984,-0.0004963422031419525
80123,-0.13516924568949162,-0.0004965328067034438
80249,-0.18014361893516986,-0.0004964026239979761
80285,-0.15179464978666787,-0.0004964846828513715
80365,-0.2048570574579994,-0.0004963310885422005
80427,-0.20502045209286107,-0.0004963306155805207
80506,-0.21752014165977981,-0.0004962944340111493
80560,-0.18982475105072458,-0.000496374601017777
80613,-0.19758599620665449,-0.000496352135337468
80677,-0.214333946279977,-0.0004963036567641243
80711,-0.19448149814428253,-0.0004963611216095963
80766,-0.17695742355536703,-0.0004964118467509581
80846,-0.06715622892831609,-0.0004967296770073353
80908,-0.20436687355341435,-0.0004963325074272837
80980,-0.13717082996654725,-0.0004965270129227221
81095,-0.08365908704934608,-0.0004966819078765368
81184,-0.12994061737391777,-0.0004965479414775477
81264,-0.01205138832121354,-0.000496889183337621
81380,-0.17295425500125577,-0.0004964234343123898
81415,-0.1624969983701081,-0.0004964537038606163
81497,-0.15653309419765668,-0.00049647096696233
81576,-0.07732754494845585,-0.0004967002351420624
81656,-0.21265915127264476,-0.0004963085046214622
81754,-0.2256081760854331,-0.000496271022407476
81816,-0.19297009777181195,-0.0004963654965052451
81861,-0.0968940524731424,-0.0004966435979795567
81987,-0.21421140030383073,-0.0004963040114854097
82047,-0.14913948697016552,-0.000496492368478841
82136,-0.19386876826355123,-0.0004963628952159347
82243,-0.18647516103606007,-0.0004963842967324435
82314,-0.19043748093145588,-0.0004963728274114294
82396,-0.17234152512052447,-0.0004964252079187282
82430,0.006412205418156624,-0.0004969426280087023
82555,-0.11184466156298638,-0.0004966003219848361
82617,0.04656643693541521,-0.0004970588583442754
82680,-0.05416635545681231,-0.0004967672774617599
82733,-0.15587951565820996,-0.0004964728588090895
82779,-0.18010277027645444,-0.0004964027422384006
82831,-0.17127945999392355,-0.0004964282821697137
82895,0.2730722495124232,-0.0004977145014884936
83133,1.2913476139704312,-0.0005006619987470279
83151,-0.20236528927635872,-0.0004963383012080042
83197,-0.14877184904172672,-0.0004964934326426564
83320,1.4359518658230208,-0.000501080569843637
83375,-0.20649100380661625,-0.0004963263589252872
83428,-0.21621298458088634,-0.0004962982177046961
83464,0.03896858641434698,-0.000497036865625657
83491,-0.17176964389850863,-0.0004964268632846375
83525,0.1562042369276045,-0.0004973762156389683
83561,0.5332373568709379,-0.0004984675747410593
83632,0.3702920572551246,-0.0004979959136946503
83749,0.027449264656598298,-0.0004970035218264227
83785,-0.1593925003077361,-0.0004964626901327514
83847,-0.17123861133520812,-0.000496428400410143
83936,-0.17560941781775813,-0.0004964157486849017
83963,-0.19819872608738584,-0.0004963503617311226
83981,-0.0796150698365194,-0.0004966936136783885
84086,-0.1035932325024714,-0.0004966242065502192
84102,-0.17148370328750065,-0.0004964276909675956
84148,-0.22446441364140135,-0.0004962743331393014
84175,-0.01891396298540421,-0.000496869318946605
84237,-0.1944406494855671,-0.0004963612398500116
84264,-0.11727753317213735,-0.000496584596008592
84344,-0.043872493460526275,-0.0004967970740483037
84380,-0.24133490969087013,-0.0004962254998446749
84415,-0.13043080127850282,-0.0004965465225924888
84460,-0.18251284114066424,-0.0004963957660534599
84558,-0.04689529420546742,-0.0004967883242570165
84594,-0.13798780314085565,-0.0004965246481142666
84629,-0.1337395426344519,-0.0004965369451182308
84656,-0.05318598764764221,-0.0004967701152319096
84754,-0.14509546975733886,-0.0004965040742806986
84825,-0.0935444624584779,-0.000496653293694215
84923,-0.16539725313890297,-0.0004964453087906084
85056,-0.22928455536982104,-0.0004962603807693922
85074,-0.17303595231868665,-0.000496423197831536
85127,-0.13794695448214023,-0.0004965247663546843
85243,-0.2305917124487145,-0.0004962565970758732
85289,-0.16829750790769785,-0.0004964369137205706
85341,-0.0008180071744728375,-0.0004969216994538793
85412,-0.023979196666116386,-0.0004968546571341793
85467,-0.2337779078285173,-0.000496247374322905
85528,-0.12177088563083362,-0.0004965715895621048
85582,-0.1698089082801684,-0.0004964325388249333
85626,-0.16792986997925907,-0.0004964379778843755
85680,-0.17801948868196796,-0.0004964087724999518
85760,-0.025082110451432736,-0.0004968514646427704
85788,-0.18692449628192967,-0.0004963829960877987
85840,-0.13643555410966968,-0.0004965291412503181
85877,-0.2084517394249564,-0.0004963206833850191
85920,-0.06944375381637967,-0.0004967230555436458
85984,-0.12397671320146636,-0.000496565204579258
86133,-0.15310180686556132,-0.000496480899157849
86188,-0.19448149814428253,-0.0004963611216095963
86222,-0.23688240589088927,-0.0004962383880507791
86311,-0.21653977385060974,-0.000496297271781281
86339,-0.20375414367268302,-0.0004963342810336244
86366,-0.039256595025683745,-0.0004968104352160675
86438,-0.19337858435896618,-0.0004963643141010109
86446,-0.192684157160804,-0.0004963663241881894
86453,-0.17601790440491236,-0.0004964145662806792
86461,-0.17074842743062307,-0.0004964298192952123
86479,-0.1975451475479391,-0.0004963522535778787
86487,-0.20775731222679428,-0.0004963226934721928
86495,-0.21805117422308026,-0.0004962928968856647
86501,-0.19852551535710922,-0.0004963494158077331
86519,-0.1956252605883143,-0.000496357810877757
86687,2.5930309725960283,-0.0005044298480582838
86749,-0.2572250379311688,-0.0004961795043202309
86810,2.749195394865082,-0.0005048818811946588
86883,-0.19934248853141762,-0.0004963470509992764
86936,-0.1810014407681937,-0.0004964001409491041
86990,1.480436055164114,-0.0005012093336640167
87059,0.8255095099797731,-0.0004993135849658119
87077,0.7415246676608681,-0.0004990704826566597
87139,0.11739801114795478,-0.00049726388723735
87175,0.8976482412712062,-0.0004995223975524738
87219,-0.09084845098326011,-0.0004966610975621346
87246,-0.23790362235877474,-0.0004962354320402089
87291,0.3660029480900054,-0.0004979834984502813
87362,-0.12577405418494486,-0.0004965600020006765
87424,0.2606542572629353,-0.0004976785563999668
87576,0.16012570816428487,-0.0004973875667195497
87638,0.638095863793423,-0.0004987710979062328
87665,0.28442817663531017,-0.0004977473723260074
87745,-0.1804704082048932,-0.0004964016780746027
87843,-0.2499948253385393,-0.0004962004328750738
87996,-0.17148370328750065,-0.0004964276909675956
88047,-0.209677199186419,-0.000496317136172326
88092,-0.14227691230597483,-0.0004965122328698791
88216,-0.2800185894943736,-0.000496113526164322
88261,-0.14607583756650896,-0.0004965012365105482
88350,-0.24051793651656167,-0.00049622786465315
88449,-0.20404008428369097,-0.0004963334533506663
88546,-0.2206246397221518,-0.0004962854477390025
88644,-0.16948211901044502,-0.000496433484748316
88788,-0.20779816088550968,-0.000496322575231782
88868,-0.2211965209441677,-0.0004962837923731141
88920,-0.2734828040999062,-0.0004961324446319728
89026,-0.27180800909257397,-0.0004961372924893107
89080,-0.2515470743697253,-0.0004961959397389819
89151,-0.2661300455311305,-0.0004961537279080641
89240,-0.1610672953150684,-0.0004964578422754066
89348,-0.22475035425240927,-0.0004962735054563202
89428,-0.1479140272087029,-0.0004964959156915353
89561,-0.05469738802011277,-0.0004967657403362718
89687,-0.22707872779918825,-0.0004962667657522286
89801,-0.19930163987270216,-0.000496347169239701
89856,-0.1349241537371991,-0.0004965335161459657
89954,-0.2267110898707495,-0.0004962678299160405
90066,-0.2689486029824945,-0.0004961455693189146
90119,-0.24876936557707668,-0.0004962039800877345
90208,-0.21249575663778308,-0.0004963089775831651
90262,-0.24394922384865703,-0.0004962179324576436
90342,-0.1968507203497769,-0.0004963542636650709
90431,-0.2379444710174902,-0.0004962353137997844
90538,-0.11025156387308496,-0.0004966049333613237
90663,-0.20399923562497552,-0.0004963335715910956
90725,-0.2306734097661453,-0.0004962563605950379
90805,-0.2323073561147621,-0.0004962516309781108
90878,-0.1528158662545534,-0.0004964817268408036
90994,-0.17328104427097915,-0.000496422488389021
91054,-0.2364330706450196,-0.0004962396886954216
91116,-0.19076427020117925,-0.0004963718814880561
91232,-0.15453150992060105,-0.0004964767607430504
91330,-0.1420318203536823,-0.0004965129423124057
91447,-0.24243782347618648,-0.0004962223073532694
91535,-0.25354865864678094,-0.0004961901459582939
91624,-0.20714458234606295,-0.0004963244670785312
91688,-0.19930163987270216,-0.000496347169239701
91731,-0.24750305715689863,-0.0004962076455408498
91795,-0.1368848893555393,-0.0004965278406056767
91937,-0.2355752488119958,-0.0004962421717442981
91982,-0.1686242971774212,-0.0004964359677972019
92097,-0.2526091394963262,-0.000496192865488001
92177,-0.21637637921574804,-0.0004962977447430163
92569,2.890368359385576,-0.000505290520095669
92587,0.14774856457351235,-0.0004973517398714427
92658,1.8847560791293483,-0.0005023796773684033
92701,1.1685565458718767,-0.0005003065680361335
92765,0.40909828303477425,-0.0004981082420962861
92783,-0.23263414538448549,-0.0004962506850547235
92836,0.04186884118314183,-0.0004970452606956613
92872,-0.19370537362868953,-0.0004963633681776283
92907,-0.21833711483408824,-0.0004962920692027019
92961,0.053469860258321344,-0.0004970788409757427
92989,-0.07516256603653856,-0.0004967065018844632
93021,-0.18410593883056564,-0.0004963911546769828
93067,-0.13860053302158695,-0.0004965228745079282
93085,-0.11670565195012145,-0.0004965862513745198
93101,-0.15493999650775525,-0.0004964755783388244
93156,-0.18312557102139554,-0.0004963939924471331
93209,-0.19803533145252414,-0.0004963508346928163
93236,-0.20951380455155735,-0.0004963176091340151
93281,-0.12344568063816587,-0.000496566741704767
93325,-0.21196472407448258,-0.0004963105147086636
93370,-0.006863608664355094,-0.0004969041998713187
93441,-0.169768059621453,-0.0004964326570653441
93487,0.07275042717199992,-0.0004971346504552759
93539,-0.16531555582147212,-0.0004964455452714344
93575,-0.05767934010633849,-0.0004967571087854063
93600,-0.17724336416637496,-0.000496411019067993
93628,-0.19043748093145588,-0.0004963728274114294
93646,-0.22479120291112467,-0.0004962733872159096
93664,-0.08937789926950497,-0.0004966653542173542
93717,-0.19885230462683254,-0.0004963484698843596
93735,-0.14423764792431504,-0.0004965065573295728
93771,-0.14015278205277296,-0.0004965183813718652
93815,-0.10959798533363824,-0.0004966068252080797
93851,-0.17912240246728434,-0.0004964055800085371
93888,-0.010866777218466333,-0.0004968926123098831
93931,-0.15436811528573938,-0.0004964772337047302
93995,-0.15101852527107487,-0.000496486929419399
94045,-0.1758953584287661,-0.0004964149210019436
94081,-0.2035090517203905,-0.0004963349904761649
94107,-0.1416233337665281,-0.0004965141247166318
94125,-0.17324019561226373,-0.0004964226066294317
94161,-0.13226899092069674,-0.0004965412017734538
94223,-0.06850423466592498,-0.000496725775073379
94269,-0.16956381632787587,-0.0004964332482674669
94312,-0.020221120064297687,-0.0004968655352530694
94330,-0.19313349240667363,-0.0004963650235435445
94376,-0.1410514525445122,-0.0004965157800825595
94429,-0.12646848138310698,-0.0004965579919134786
94456,-0.20649100380661625,-0.0004963263589252872
94492,-0.2070220363699167,-0.0004963248217998094
94535,-0.198117028769955,-0.0004963505982119625
94562,-0.15065088734263607,-0.0004964879935832143
94580,-0.18859929128926195,-0.0004963781482304609
94606,-0.22924370671110555,-0.000496260499009833
94651,-0.17144285462878522,-0.0004964278092080202
94688,-0.2083700421075256,-0.000496320919865845
94731,-0.213843762375392,-0.0004963050756491938
94768,-0.19889315328554794,-0.000496348351643949
94795,-0.19611544449289936,-0.0004963563919926738
95060,14.555805769359283,-0.000539057265306352
95088,-0.027818970585365938,-0.0004968435425344369
95159,0.3230710077800982,-0.0004978592277659356
95239,-0.035539367082580466,-0.0004968211950945377
95293,0.28422393334173307,-0.0004977467811238799
95355,0.2227058533163094,-0.0004975687110472075
95391,1.4871352351934428,-0.0005012287250932293
95471,0.31110235077647985,-0.0004978245833220464
95499,-0.04722208347519078,-0.0004967873783336298
95612,-0.16580573972605717,-0.0004964441263863651
95667,-0.10453275165292605,-0.0004966214870205097
95747,-0.12928703883447104,-0.0004965498333243072
95792,-0.05526926924212867,-0.0004967640849703504
95872,0.18532933059169943,-0.0004974605210603807
95943,-0.10788234166759059,-0.0004966117913058305
96003,-0.10424681104191812,-0.0004966223147034596
96058,-0.15375538540500805,-0.0004964790073110964
96110,-0.10857676886575274,-0.0004966097812186476
96147,-0.10387917311347933,-0.0004966233788672658
96192,-0.11045580716666208,-0.0004966043421592055
96254,0.30689493892879155,-0.000497812404558522
96334,-0.1601277761646137,-0.0004964605618051208
96370,-0.05486078265497446,-0.0004967652673745753
96423,-0.06008941097054832,-0.0004967501326004604
96478,0.04101101935011802,-0.0004970427776467973
96593,-0.16715374546366607,-0.0004964402244524215
96637,-0.11817620366387657,-0.0004965819947193002
96664,-0.2312861396468766,-0.0004962545869886903
96717,-0.08316890314476104,-0.0004966833267616061
96815,0.14443982321756332,-0.000497342162397209
96888,-0.1863526150599138,-0.0004963846514537218
96904,-0.16931872437558337,-0.0004964339577099958
96940,-0.07724584763102503,-0.0004967004716229058
97009,-0.048610937871515096,-0.0004967833581592534
97063,-0.11752262512442986,-0.00049658388656607
97090,-0.12181173428954904,-0.0004965714713216733
97189,-0.16016862482332914,-0.0004964604435647032
97241,0.05849424528031806,-0.0004970933845477227
97321,-0.14656602147109402,-0.0004964998176254754
97394,-0.21327188115337609,-0.0004963067310151168
97438,-0.04579238042015106,-0.0004967915167484248
97465,-0.17246407109667075,-0.0004964248531974592
97517,-0.15767685664168843,-0.0004964676562304942
97553,-0.21028992906715036,-0.0004963153625659875
97606,-0.03974677893026878,-0.0004968090163309987
97679,0.028674724418060925,-0.0004970070690391038
97722,-0.02638926753032621,-0.0004968476809492374
97777,-0.21658062250932514,-0.0004962971535408843
97811,-0.12291464807486539,-0.0004965682788302655
97875,-0.04799820799078379,-0.000496785131765593
97919,0.355872480728581,-0.0004979541748253959
98051,-0.10146910224926951,-0.0004966303550522169
98113,-0.06752386685675489,-0.00049672861284352
98168,-0.12740800053356166,-0.0004965552723837702
98202,-0.005066267680876577,-0.0004969094024499224
98220,-0.06111062743843384,-0.0004967471765898907
98257,-0.15575696968206365,-0.0004964732135303748
98300,-0.1307984392069416,-0.0004965454584286734
98337,-0.14056126863992716,-0.0004965171989676323
98373,0.16576282306701293,-0.0004974038838978809
98435,-0.05735255083661512,-0.000496758054708793
98505,0.05351070891703674,-0.0004970789592161488
98603,-0.14317558279771408,-0.0004965096315805734
98649,-0.1313703204289575,-0.0004965438030627538
98685,0.09276626994255609,-0.0004971925882624281
98738,-0.20918701528183398,-0.0004963185550573884
98774,-0.021283185190898623,-0.000496862461002079
98827,-0.11686904658498315,-0.0004965857784128226
98916,-0.06327560635035112,-0.000496740909847494
98998,0.028143691854760487,-0.0004970055319136281
99058,-0.09742508503644287,-0.0004966420608540511
99101,-0.10604415202539665,-0.000496617112124862
99165,-0.059966864994402035,-0.0004967504873217374
99209,-0.10326644323274801,-0.0004966251524736146
99290,-0.14758723793897954,-0.0004964968616149076
99370,-0.06658434770630021,-0.0004967313323732411
99441,-0.17928579710214598,-0.0004964051070468712
99478,-0.054615690702681935,-0.0004967659768171082
99539,-0.06711538026960068,-0.0004967297952477518
99600,-0.12119900440881773,-0.0004965732449280279
99673,0.049017356458340454,-0.0004970659527696419
99780,0.05424598477391431,-0.0004970810875437592
99879,-0.08856092609519657,-0.000496667719025805
99922,-0.197054963643354,-0.0004963536724629665
99968,-0.03272080963121643,-0.0004968293536837064
100004,-0.09979430724193727,-0.0004966352029095408
100086,-0.09280918660160033,-0.0004966554220218317
100148,-0.10396087043091018,-0.0004966231423864212
100219,0.0457086151023914,-0.0004970563752954157
100273,-0.1359045215463692,-0.000496530678375827
100282,-0.21020823174971953,-0.0004963155990468274
100308,-0.2231981052212233,-0.0004962779985923959
100317,-0.19889315328554794,-0.000496348351643949
100326,-0.18304387370396474,-0.0004963942289279544
100335,-0.14452358853532296,-0.0004965057296466216
100344,-0.22131906692031394,-0.000496283437651852
100353,-0.020833849945028998,-0.0004968637616467284
100362,-0.20224274330021244,-0.0004963386559292733
100521,2.537844434671495,-0.0005042701052474216
100549,-0.18782316677366895,-0.0004963803947984883
100576,0.6191012374907522,-0.0004987161161096398
100610,0.8724037701850762,-0.0004994493249711324
100638,-0.11298842400701817,-0.0004965970112530003
100683,0.42989025032092343,-0.0004981684264714351
100709,-0.2530993234009113,-0.000496191446602934
100736,-0.09378955441077043,-0.0004966525842516838
100754,-0.183942544195704,-0.0004963916276386625
100781,-0.03402796671010988,-0.0004968255699901839
100834,0.03835585653361567,-0.0004970350920193167
100852,-0.18700619359936052,-0.0004963827596069589
100870,-0.18978390239200912,-0.0004963747192582063
100923,-0.1855356418856054,-0.0004963870162621785
100969,0.052612038425297485,-0.0004970763579268499
101001,-0.0816983514310059,-0.0004966875834168153
101056,-0.13663979740324678,-0.0004965285500482137
101083,-0.19713666096078486,-0.0004963534359820989
101145,-0.04697699152289827,-0.0004967880877761627
101163,-0.02912612766425939,-0.0004968397588409152
101190,0.27531892574177136,-0.000497721004711743
101243,-0.23594288674043457,-0.0004962411075805141
101298,0.08173713208939248,-0.0004971606633482821
101341,-0.13802865179957108,-0.0004965245298738478
101378,-0.13704828399040098,-0.0004965273676439877
101458,0.031084795282270768,-0.0004970140452240618
101519,-0.22916200939367476,-0.0004962607354906544
101564,-0.19145869739934138,-0.0004963698714008684
101617,-0.12128070172624858,-0.0004965730084471706
101662,-0.05678066961459924,-0.0004967597100747028
101724,-0.21045332370201203,-0.0004963148896043078
101742,0.13733215660108009,-0.000497321588563649
101804,0.01707370534288145,-0.0004969734887590517
101822,-0.14918033562888092,-0.0004964922502384304
101840,-0.07038327296683433,-0.0004967203360139316
101902,-0.07573444725855445,-0.0004967048465185447
101957,-0.04730378079262162,-0.0004967871418527864
101984,-0.13904986826745658,-0.0004965215738632799
102035,-0.023121374833092553,-0.0004968571401830565
102071,-0.1516721038105216,-0.0004964850375726463
102106,-0.007843976473525196,-0.0004969013621011698
102160,-0.013685334669830369,-0.0004968844537207103
102213,-0.04701784018161368,-0.000496787969535744
102240,-0.09869139345662091,-0.0004966383954009486
102286,-0.04714038615775993,-0.0004967876148144824
102348,-0.08590576327869422,-0.000496675404653277
102419,-0.06164166000173429,-0.0004967456394644049
102446,-0.17932664576086144,-0.0004964049888064281
102473,-0.16731714009852774,-0.0004964397514907278
102525,-0.17638554233335113,-0.0004964135021168742
102543,0.04244072240515774,-0.0004970469160615943
102570,0.061557894683974615,-0.0004971022525794264
102605,-0.08529303339796289,-0.0004966771782596224
102641,-0.24668608398259018,-0.0004962100103493111
102703,-0.14918033562888092,-0.0004964922502384304
102749,-0.0953418034419564,-0.0004966480911156243
102794,0.06633718775367888,-0.0004971160867089029
102838,-0.21502837347813916,-0.000496301646676953
102909,-0.06981139174481844,-0.0004967219913798495
102945,-0.08198429204201382,-0.0004966867557338607
103014,-0.08619170388970218,-0.0004966745769703119
103032,-0.00866094964783361,-0.0004968989972927144
103087,-0.059966864994402035,-0.0004967504873217374
103130,-0.07520341469525399,-0.0004967063836440398
103194,-0.18888523190026985,-0.0004963773205475028
103238,-0.05167458727517166,-0.0004967744901275463
103283,-0.12699951394640746,-0.000496556454787987
103309,-0.21192387541576715,-0.0004963106329490789
103354,-0.206858641735055,-0.0004963252947615031
103372,-0.18986559970943997,-0.0004963744827773664
103407,-0.15122276856465197,-0.0004964863382172808
103443,-0.1570232781022417,-0.0004964695480772606
103470,-0.1907234215424638,-0.0004963719997284991
103513,-0.0042901431652836,-0.0004969116490179449
103568,-0.23639222198630422,-0.0004962398069358461
103639,-0.14060211729864258,-0.0004965170807272031
103693,-0.20616421453689288,-0.0004963273048486953
103764,-0.15293841223069962,-0.0004964813721195461
103862,-0.13181965567482712,-0.0004965425024181021
103899,-0.14195012303625149,-0.000496513178793249
103960,-0.14366576670229914,-0.0004965082126955028
103997,-0.1418684257188206,-0.0004965134152741167
104047,-0.14583074561421644,-0.0004965019459530992
104083,-0.19787193681766244,-0.00049635130765451
104118,-0.18488206334615867,-0.0004963889081089415
104136,0.025651923673119807,-0.0004969983192478313
104181,-0.0582920699870698,-0.0004967553351790615
104225,-0.17217813048566283,-0.0004964256808804034
104243,-0.032394020361493046,-0.0004968302996070956
104270,-0.1805929541810395,-0.0004964013233533243
104323,-0.186761101647068,-0.0004963834690495085
104341,-0.21854135812766534,-0.0004962914780005698
104387,-0.10837252557217562,-0.0004966103724207553
104421,-0.1698089082801684,-0.0004964325388249333
104485,-0.09240070001444611,-0.000496656604426067
104519,-0.1502832494141973,-0.0004964890577470157
104546,0.011028103852999176,-0.0004969559891764789
