Siruta,Y_c1,Y_c2
68627,-0.011037903491720048,-5.290510083232292e-05
68716,-0.061911754978071026,-5.287881324063366e-05
68789,-0.07465458272106026,-5.287222875285142e-05
68887,-0.09290387140079057,-5.2862798960617124e-05
68921,-0.04332135809871958,-5.288841929065795e-05
68976,-0.0693430407555313,-5.287497333858851e-05
69063,-0.053700793315762455,-5.2883056017636895e-05
69170,-0.1162941479462393,-5.285071271156481e-05
69250,-0.04295588502769694,-5.2888608138292625e-05
69303,-0.10630455067162058,-5.2855874547106724e-05
69330,-0.07236428480931843,-5.287341219809244e-05
69394,-0.12396908243771466,-5.284674691108757e-05
69447,-0.12392035269491165,-5.284677209080426e-05
69526,-0.023220339192474588,-5.2898805910937425e-05
69615,-0.09597384519738072,-5.286121264043169e-05
69900,7.284340621290934,-5.6674776733602695e-05
69964,-0.06863645948488753,-5.287533844403378e-05
70094,-0.07219373070950787,-5.2873500326984175e-05
70110,-0.0065547671538423715,-5.290741736338828e-05
70174,-0.05618601019871639,-5.288177185368069e-05
70316,0.31769294145744054,-5.3074962990979954e-05
70352,0.2817791210116162,-5.3056405562644064e-05
70414,0.27926953925726067,-5.3055108808974186e-05
70502,0.025606863096149624,-5.292403595584047e-05
70520,-0.10437972583090135,-5.285686914467164e-05
70566,-0.12360360936669203,-5.284693575873591e-05
70637,-0.03379469338072953,-5.289334191918016e-05
70673,-0.1297191920884708,-5.2843775708203e-05
70726,-0.119485946099837,-5.2849063442163125e-05
70744,-0.0583544837534507,-5.288065135767654e-05
70879,-0.06393403930439627,-5.287776828367635e-05
70897,-0.06483553954625211,-5.287730245950202e-05
70940,-0.07048818971140222,-5.2874381615967995e-05
70968,-0.15267090094869237,-5.2831916076312046e-05
70986,-0.1379545186221809,-5.283952034137549e-05
71055,-0.06040113295117745,-5.287959381087475e-05
71126,-0.07865042163090775,-5.2870164018626575e-05
71199,-0.09234347935855587,-5.286308852700861e-05
71260,-0.06810043231405434,-5.287561542057386e-05
71340,-0.1355423963534315,-5.2840766735749905e-05
71457,-0.07509315040628745,-5.287200213570394e-05
71518,-0.10864357832616545,-5.2854665922204104e-05
71536,-0.11373583644908083,-5.285203464506157e-05
71572,-0.09146634398810152,-5.2863541761331324e-05
71607,-0.02624158324626172,-5.289724477044125e-05
71634,-0.061863025235267995,-5.287883842030893e-05
71698,-0.06797860795704679,-5.2875678369789695e-05
71723,-0.1264786641920701,-5.284545015729362e-05
71787,-0.03691339692012271,-5.2891730419319455e-05
71812,-0.13298408485627303,-5.2842088669260546e-05
71858,-0.042444222728265264,-5.288887252500169e-05
71885,-0.09036992477503362,-5.286410830426247e-05
71910,-0.1133216336352552,-5.285224867238539e-05
71956,-0.026144123760655683,-5.289729512980589e-05
72007,0.12679417402661686,-5.2976321572848315e-05
72034,-0.05011915721974063,-5.2884906724531385e-05
72052,-0.09689971031063806,-5.286073422640574e-05
72098,-0.11166482237995258,-5.285310478170803e-05
72150,-0.11782913484453438,-5.2849919551485766e-05
72221,-0.11069022752389221,-5.285360837540947e-05
72276,-0.11904737841460984,-5.284929005935224e-05
72383,-0.07007398689757657,-5.2874595643319575e-05
72409,-0.12947554337445571,-5.284390160664855e-05
72463,-0.09979913000741765,-5.285923603512592e-05
72506,-0.1202899868560868,-5.2848647977367306e-05
72533,-0.09709462928185016,-5.286063350769035e-05
72579,-0.10596344247199943,-5.285605080488978e-05
72604,-0.15518048270304777,-5.2830619322504224e-05
72640,-0.10647510477143114,-5.285578641821541e-05
72677,-0.0961687641685928,-5.286111192170242e-05
72819,-0.130206489516501,-5.284352391136574e-05
72882,-0.13161965205778853,-5.284279370050295e-05
72926,-0.05606418584170884,-5.2881834802896736e-05
72953,-0.09068666810325325,-5.286394463631737e-05
72980,-0.1390022080924458,-5.2838978978133285e-05
73013,-0.1393676811634684,-5.283879013051269e-05
73031,-0.05411499612958812,-5.288284199032001e-05
73068,-0.0626427011201163,-5.2878435545350644e-05
73102,-0.07304650120856067,-5.2873059682485117e-05
73246,-0.12967046234566776,-5.2843800887891943e-05
73317,-0.056746402240951094,-5.2881482287289204e-05
73335,0.004190141134223114,-5.291296948406995e-05
73371,-0.11234703877919483,-5.2852752266100705e-05
73460,-0.11166482237995258,-5.285310478170803e-05
73503,-0.1055736045295753,-5.285625224238953e-05
73567,-0.04746338623697613,-5.2886279017386054e-05
73594,-0.12906134056063004,-5.284411563394504e-05
73629,-0.08145238184208131,-5.2868716186738525e-05
73665,-0.10296656328961384,-5.2857599355575653e-05
73709,-0.05733115915458731,-5.2881180131060185e-05
73736,0.09010067769594415,-5.295736126965045e-05
73772,-0.11919356764301887,-5.2849214520284574e-05
73852,-0.13724793735153712,-5.28398854468073e-05
73905,-0.08313355796878544,-5.286784748757836e-05
73923,-0.11410130952010347,-5.2851845797427104e-05
73996,0.04280846230561502,-5.293292438485716e-05
74028,-0.11731747254510268,-5.285018393818789e-05
74073,-0.11890118918620078,-5.28493655984199e-05
74108,-0.12477312319396447,-5.2846331446305205e-05
74135,-0.14623857489869396,-5.2835239794790474e-05
74171,-0.14424065544377024,-5.283627216195084e-05
74224,-0.134177963554947,-5.284147176699231e-05
74242,-0.12747762391953196,-5.284493397374078e-05
74322,-0.09546218289794904,-5.2861477027147696e-05
74359,-0.1320825846144172,-5.2842554493462844e-05
74411,-0.11366274183487632,-5.285207241460234e-05
74509,-0.09962857590760708,-5.285932416403112e-05
74536,-0.07772455651765041,-5.287064243267987e-05
74554,-0.09570583161196414,-5.286135112871561e-05
74581,-0.03737632947675137,-5.28914912122926e-05
74616,-0.12470002857975993,-5.284636921581822e-05
74705,-0.13873419450702915,-5.283911746637598e-05
74732,-0.12842785390419081,-5.2844442969876875e-05
74750,-0.10825374038374129,-5.285486735967651e-05
74842,-0.12148386555476073,-5.2848031075071315e-05
74859,-0.11378456619188387,-5.2852009465386504e-05
74867,-0.13629770736687824,-5.2840376450643026e-05
74875,-0.12194679811138942,-5.284779186805854e-05
74883,-0.12984101644547835,-5.2843712759000206e-05
74891,-0.13673627505210545,-5.284014983348167e-05
74907,-0.11156736289434653,-5.2853155141059e-05
74915,-0.12579644779282786,-5.284580267290095e-05
74923,-0.13364193638411376,-5.284174874353239e-05
74931,-0.13727230222293862,-5.283987285694159e-05
74949,-0.11051967342408164,-5.285369650431466e-05
74956,-0.1393189514206654,-5.283881531016084e-05
75098,7.2517891530985175,-5.665795670425162e-05
75114,-0.059694551680533704,-5.2879958916326965e-05
75150,-0.032820098524669175,-5.289384551289526e-05
75203,0.9382905809252785,-5.339563887605929e-05
75221,-0.008991254293993278,-5.290615837911082e-05
75258,0.01973492908838592,-5.292100180375016e-05
75338,-0.0870563022644284,-5.2865820522907746e-05
75356,-0.07628702910496138,-5.287138523340795e-05
75472,0.010183899498994363,-5.291606658537644e-05
75515,-0.01254852551861362,-5.2904320262081774e-05
75542,-0.11970522994245057,-5.284895013358245e-05
75613,-0.11273687672161899,-5.2852550828628296e-05
75668,-0.11051967342408164,-5.285369650431466e-05
75686,-0.1176342158733223,-5.2850020270228906e-05
75711,-0.06369039059038119,-5.287789418210865e-05
75766,0.06907379367644181,-5.294649623535175e-05
75819,-0.10783953756991566,-5.2855081387014215e-05
75864,-0.09573019648336563,-5.286133853886378e-05
75917,-0.11146990340874051,-5.285320550045118e-05
75953,0.018760334232325555,-5.292049821003842e-05
76004,-0.11536828283298195,-5.285119112559076e-05
76040,-0.005555807426380502,-5.2907933546945436e-05
76111,-0.10279600918980326,-5.2857687484453506e-05
76139,-0.1147104313051412,-5.2851531051346675e-05
76157,0.01576345504993993,-5.291894965938351e-05
76175,-0.02743546194493567,-5.289662786814894e-05
76255,-0.04278533092788639,-5.288869626720476e-05
76282,-0.08905422171935215,-5.286478815580206e-05
76317,-0.034184531323153675,-5.289314048169408e-05
76353,-0.0747520422066663,-5.287217839348699e-05
76406,-0.002656387729600918,-5.290943173823106e-05
76497,-0.08700757252162539,-5.286584570258323e-05
76558,-0.07623829936215835,-5.287141041306955e-05
76585,-0.05365206357295945,-5.2883081197332984e-05
76601,0.07862482326583337,-5.295143145371885e-05
76638,-0.12501677190797955,-5.284620554787312e-05
76674,0.09750759860200292,-5.296118858185765e-05
76692,0.13558989260256163,-5.298086650612241e-05
76718,-0.04714664290875652,-5.2886442685345244e-05
76745,-0.08754359969245858,-5.286556872602969e-05
76763,-0.1170738238310876,-5.2850309836606516e-05
76807,-0.06958668946954638,-5.287484744017029e-05
76932,-0.13544493686782544,-5.284081709515555e-05
76969,0.1073753715196141,-5.296628746818373e-05
76996,-0.04994860311993007,-5.288499485342985e-05
77028,-0.11512463411896687,-5.285131702403673e-05
77082,-0.11609922897502724,-5.2850813430321416e-05
77126,-0.10839992961215036,-5.285479182062273e-05
77153,-0.07645758320477193,-5.2871297104488875e-05
77180,-0.06288634983413138,-5.287830964691856e-05
77224,-0.034818017979592907,-5.2892813145782636e-05
77260,-0.1340805040693409,-5.284152212634328e-05
77288,-0.1262106506066535,-5.2845588645591004e-05
77313,-0.04064122224455359,-5.288980417336424e-05
77331,0.01844359090410593,-5.2920334542089745e-05
77377,-0.10813191602673376,-5.285493030889235e-05
77402,0.00791796645865401,-5.291489573000609e-05
77475,-0.08013667878639981,-5.286939603823689e-05
77509,-0.1197539596852536,-5.284892495392084e-05
77536,-0.11349218773506575,-5.28521605434802e-05
77561,-0.13169274667199304,-5.284275593096218e-05
77579,-0.10759588885590057,-5.285520728544631e-05
77587,-0.12691723187729725,-5.284522354013185e-05
77595,-0.10162649536253084,-5.285829179692543e-05
77601,-0.13512819353960584,-5.284098076312883e-05
77812,2.190644970962845,-5.404275679398324e-05
77910,0.010719926669827556,-5.291634356192498e-05
78016,-0.048267426993225934,-5.2885863552583085e-05
78089,-0.11858444585798114,-5.2849529266351545e-05
78141,0.3890576497924607,-5.311183864040512e-05
78258,-0.029798854470882045,-5.2895406653391436e-05
78329,0.04219934052057729,-5.293260963878346e-05
78454,-0.052409455131482485,-5.288372327931119e-05
78472,-0.09928746770798597,-5.285950042182805e-05
78542,-0.1256746234358203,-5.284586562210333e-05
78604,-0.07480077194946934,-5.287215321381151e-05
78668,-0.13975751910589254,-5.283858869297173e-05
78711,-0.06544466133128984,-5.287698771342852e-05
78748,-0.11892555405760229,-5.284935300855461e-05
78828,-0.12962173260286478,-5.284382606759476e-05
78873,-0.09102777630287437,-5.2863768378520436e-05
78926,-0.11943721635703397,-5.2849088621852487e-05
79004,0.017712644762060654,-5.291995684680683e-05
79077,-0.08929787043336725,-5.286466225736996e-05
79157,-0.08859128916272348,-5.286502736280136e-05
79237,-0.11366274183487632,-5.285207241460234e-05
79308,0.07579849818325833,-5.294997103193776e-05
79362,-0.11809714842995098,-5.284978106321573e-05
79406,-0.08868874864832951,-5.2864977003436934e-05
79497,-0.1189986486718068,-5.284931523901384e-05
79585,-0.10445282044510587,-5.285683137514475e-05
79656,-0.1326673415280534,-5.2842252337219946e-05
79736,-0.11595303974661818,-5.28508889693752e-05
79834,-0.050679549261975335,-5.2884617158153775e-05
79932,-0.0910765060456774,-5.2863743198831075e-05
80043,-0.11990014891366264,-5.284884941485318e-05
80123,-0.08062397621442999,-5.2869144241372296e-05
80249,-0.10744969962749151,-5.2855282824500095e-05
80285,-0.0905404788748442,-5.2864020175371154e-05
80365,-0.1221904468254045,-5.284766596963992e-05
80427,-0.12228790631101054,-5.284761561024774e-05
80506,-0.12974355695987233,-5.284376311837893e-05
80560,-0.11322417414964915,-5.285229903177758e-05
80613,-0.11785349971593588,-5.284990696163435e-05
80677,-0.1278430969905546,-5.2844745126106315e-05
80711,-0.1160017694894212,-5.285086378968626e-05
80766,-0.10554923965817381,-5.285626483224094e-05
80846,-0.04005646533091736,-5.289010632958632e-05
80908,-0.12189806836858638,-5.284781704773361e-05
80980,-0.08181785491310394,-5.286852733909018e-05
81095,-0.04989987337712704,-5.288502003310513e-05
81184,-0.07750527267503685,-5.2870755741274425e-05
81264,-0.007188253810281622,-5.2907090027490766e-05
81380,-0.1031614822608259,-5.285749863681904e-05
81415,-0.09692407518203958,-5.286072163656821e-05
81497,-0.09336680395741924,-5.2862559753617816e-05
81576,-0.04612331830989313,-5.288697145873562e-05
81656,-0.12684413726309274,-5.2845261309658746e-05
81754,-0.1345678014973711,-5.284127032950602e-05
81816,-0.11510026924756535,-5.285132961387426e-05
81861,-0.05779409171121599,-5.288094092406109e-05
81987,-0.12777000237635008,-5.284478289561933e-05
82047,-0.08895676223374611,-5.286483851515302e-05
82136,-0.11563629641839855,-5.28510526373346e-05
82243,-0.11122625469472543,-5.285333139888327e-05
82314,-0.1135896472206718,-5.285211018412923e-05
82396,-0.10279600918980326,-5.2857687484453506e-05
82430,0.0038246680632004777,-5.2912780636428516e-05
82555,-0.06671163464416831,-5.28763330415987e-05
82617,0.02777533665088392,-5.292515645186187e-05
82680,-0.032308436225237484,-5.289410989959739e-05
82733,-0.09297696601499511,-5.28627611911041e-05
82779,-0.10742533475609,-5.2855295414337626e-05
82831,-0.10216252253336404,-5.2858014820371893e-05
82895,0.16287854857225184,-5.2994967129951876e-05
83133,0.7702460628690704,-5.330880673042518e-05
83151,-0.12070418966991243,-5.28484339500296e-05
83197,-0.08873747839113252,-5.2864951823733695e-05
83320,0.8564977076304126,-5.33533747737786e-05
83375,-0.12316504168146487,-5.284716237591114e-05
83428,-0.12896388107502402,-5.284416599335068e-05
83464,0.023243470570203248,-5.292281474108307e-05
83491,-0.10245490099018216,-5.2857863742278194e-05
83525,0.09317065149253433,-5.2958947589835466e-05
83561,0.31805841452846323,-5.307515183860054e-05
83632,0.22086694250784344,-5.302493095577357e-05
83749,0.016372576834977653,-5.291926440545542e-05
83785,-0.09507234495552487,-5.286167846462011e-05
83847,-0.10213815766196253,-5.28580274102233e-05
83936,-0.10474519890192399,-5.285668029703718e-05
83963,-0.1182189727869585,-5.284971811398601e-05
83981,-0.047487751108377635,-5.2886266427541373e-05
84086,-0.061789930621063485,-5.28788761898497e-05
84102,-0.10228434689037158,-5.285795187116952e-05
84148,-0.13388558509812884,-5.284162284509988e-05
84175,-0.011281552205735138,-5.290497493389415e-05
84237,-0.11597740461801968,-5.285087637953767e-05
84264,-0.06995216254056903,-5.287465859252195e-05
84344,-0.026168488632057185,-5.2897282539961207e-05
84380,-0.14394827698695212,-5.283642324003066e-05
84415,-0.07779765113185494,-5.28706046631391e-05
84460,-0.10886286216877902,-5.285455261360954e-05
84558,-0.027971489115768862,-5.2896350891598665e-05
84594,-0.08230515234113413,-5.286827554222601e-05
84629,-0.07977120571537717,-5.2869584885871355e-05
84656,-0.03172367931160126,-5.289441205581274e-05
84754,-0.0865446399649967,-5.2866084909595995e-05
84825,-0.05579617225629225,-5.2881973291173504e-05
84923,-0.09865398105154671,-5.2859827757718675e-05
85056,-0.13676063992350693,-5.284013724367148e-05
85074,-0.10321021200362891,-5.2857473457143566e-05
85127,-0.08228078746973262,-5.286828813207742e-05
85243,-0.13754031580835524,-5.283973436869973e-05
85289,-0.10038388692105388,-5.285893387891036e-05
85341,-0.00048791417486662323,-5.2910552234251695e-05
85412,-0.01430279625952227,-5.290341379339629e-05
85467,-0.13944077577767292,-5.283875236097192e-05
85528,-0.07263229839473503,-5.28732737098224e-05
85582,-0.1012853871629097,-5.285846805472236e-05
85626,-0.10016460307844029,-5.285904718749146e-05
85680,-0.10618272631461304,-5.28559374963091e-05
85760,-0.014960647787363005,-5.290307386763507e-05
85788,-0.11149426828014201,-5.285319291059977e-05
85840,-0.08137928722787678,-5.2868753956279295e-05
85877,-0.12433455550873729,-5.284655806345268e-05
85920,-0.04142089812940189,-5.2889401298405945e-05
85984,-0.07394800145041652,-5.2872593858310574e-05
86133,-0.09132015475969249,-5.286361730039899e-05
86188,-0.1160017694894212,-5.285086378968626e-05
86222,-0.14129250600418763,-5.28377955328931e-05
86311,-0.12915880004623612,-5.284406527460795e-05
86339,-0.12153259529756374,-5.284800589536849e-05
86366,-0.02341525816368667,-5.2898705192204796e-05
86438,-0.11534391796158044,-5.285120371544217e-05
86446,-0.1149297151477548,-5.2851417742766e-05
86453,-0.10498884761593907,-5.285655439860467e-05
86461,-0.10184577920514441,-5.2858178488330874e-05
86479,-0.11782913484453438,-5.2849919551485766e-05
86487,-0.12392035269491165,-5.284677209080426e-05
86495,-0.13006030028809193,-5.284359945041953e-05
86501,-0.11841389175817062,-5.284961739527062e-05
86519,-0.11668398588866344,-5.2850511274092396e-05
86687,1.5466570549495589,-5.3709994660183824e-05
86749,-0.15342621196213915,-5.283152579120517e-05
86810,1.6398039583175281,-5.375812562903775e-05
86883,-0.11890118918620078,-5.28493655984199e-05
86936,-0.10796136192692321,-5.285501843781184e-05
86990,0.8830310525866559,-5.3367085112555864e-05
87059,0.49238906940626065,-5.316523216363237e-05
87077,0.442294893804758,-5.313934744688164e-05
87139,0.07002402366110069,-5.2946987239201777e-05
87175,0.5354174323013258,-5.318746582584793e-05
87219,-0.05418809074379264,-5.288280422077924e-05
87246,-0.14190162778922535,-5.283748078681225e-05
87291,0.218308631010685,-5.302360902228985e-05
87362,-0.0750200557920829,-5.287203990521695e-05
87424,0.15547162766619305,-5.2991139817772846e-05
87576,0.09550967914707918,-5.2960156214751964e-05
87638,0.380603039416137,-5.310746996501164e-05
87665,0.16965198282187133,-5.299846710629621e-05
87745,-0.10764461859870357,-5.285518210575695e-05
87843,-0.14911362972407205,-5.283375419338899e-05
87996,-0.10228434689037158,-5.285795187116952e-05
88047,-0.12506550165078256,-5.2846180368183756e-05
88092,-0.08486346383829257,-5.2866953608728825e-05
88216,-0.16702181020418125,-5.282450065895162e-05
88261,-0.08712939687863294,-5.286578275338085e-05
88350,-0.14346097955892192,-5.283667503689567e-05
88449,-0.12170314939737432,-5.284791776649064e-05
88546,-0.131595287186387,-5.2842806290327026e-05
88644,-0.10109046819169763,-5.285856877345163e-05
88788,-0.12394471756631315,-5.2846759500938976e-05
88868,-0.13193639538600813,-5.284263003251663e-05
88920,-0.16312343077993977,-5.282651503378428e-05
89026,-0.1621244710524779,-5.282703121732367e-05
89080,-0.15003949483732937,-5.28332757793357e-05
89151,-0.15873775392766812,-5.282878120548196e-05
89240,-0.09607130468298676,-5.286116228106727e-05
89348,-0.13405613919793943,-5.284153471620815e-05
89428,-0.08822581609170084,-5.286521621044971e-05
89561,-0.03262517955345709,-5.289394623162453e-05
89687,-0.13544493686782544,-5.284081709515555e-05
89801,-0.11887682431479926,-5.28493781882301e-05
89856,-0.08047778698602094,-5.286921978043996e-05
89954,-0.13522565302521186,-5.2840930403750106e-05
90066,-0.16041893005437224,-5.282791250632179e-05
90119,-0.14838268358202678,-5.2834131888631e-05
90208,-0.1267466777774867,-5.284531166902359e-05
90262,-0.1455076287566487,-5.283561749008716e-05
90342,-0.11741493203070871,-5.285013357879571e-05
90431,-0.14192599266062686,-5.283746819700206e-05
90538,-0.06576140465950946,-5.287682404546912e-05
90663,-0.12167878452597279,-5.2847930356300826e-05
90725,-0.13758904555115825,-5.2839709188996076e-05
90805,-0.13856364040721858,-5.283920559526772e-05
90878,-0.09114960065988192,-5.286370542931806e-05
90994,-0.10335640123203797,-5.2857397918075896e-05
91054,-0.14102449241877102,-5.283793402116272e-05
91116,-0.11378456619188387,-5.2852009465386504e-05
91232,-0.0921729252587453,-5.286317665589993e-05
91330,-0.08471727460988353,-5.286702914779649e-05
91447,-0.14460612851479285,-5.28360833143025e-05
91535,-0.15123337353600333,-5.283265887706747e-05
91624,-0.12355487962388902,-5.284696093843873e-05
91688,-0.11887682431479926,-5.28493781882301e-05
91731,-0.14762737256857997,-5.283452217379256e-05
91795,-0.08164730081329338,-5.286861546798192e-05
91937,-0.14051283011933932,-5.283819840786485e-05
91982,-0.10057880589226594,-5.285883316015376e-05
92097,-0.15067298149376862,-5.2832948443417735e-05
92177,-0.12906134056063004,-5.284411563394504e-05
92569,1.7240089538811436,-5.380163612558599e-05
92587,0.0881271231124219,-5.2956341492410046e-05
92658,1.1241945497187928,-5.349169937625891e-05
92701,0.6970052594361341,-5.327096166305297e-05
92765,0.2440135703392771,-5.303689130639338e-05
92783,-0.1387585593784307,-5.2839104876565786e-05
92836,0.02497337643971037,-5.2923708619943006e-05
92872,-0.11553883693279252,-5.2851102996699026e-05
92907,-0.1302308543879025,-5.2843511321500876e-05
92961,0.03189299991773897,-5.292728413526501e-05
92989,-0.04483198012561316,-5.288763872041686e-05
93021,-0.10981309215343787,-5.285406160974606e-05
93067,-0.08267062541215676,-5.2868086694591125e-05
93085,-0.0696110543409479,-5.2874834850305005e-05
93101,-0.09241657397276039,-5.286305075746784e-05
93156,-0.10922833523980166,-5.285436376597508e-05
93209,-0.11812151330135248,-5.284976847336431e-05
93236,-0.12496804216517653,-5.284623072753472e-05
93281,-0.0736312581221969,-5.287275752624221e-05
93325,-0.1264299344492671,-5.284547533698257e-05
93370,-0.004093915142289958,-5.290868893751121e-05
93441,-0.10126102229150821,-5.285848064457377e-05
93487,0.04339321921925125,-5.2933226541058634e-05
93539,-0.0986052513087437,-5.285985293743538e-05
93575,-0.03440381516576726,-5.28930271731134e-05
93600,-0.10571979375798435,-5.2856176703321866e-05
93628,-0.1135896472206718,-5.285211018412923e-05
93646,-0.1340805040693409,-5.284152212634328e-05
93664,-0.05331095537333831,-5.288325745512298e-05
93717,-0.11860881072938267,-5.2849516676513594e-05
93735,-0.08603297766556502,-5.286634929629854e-05
93771,-0.08359649052541411,-5.2867608280565586e-05
93815,-0.06537156671708531,-5.2877025482955415e-05
93851,-0.10684057784245378,-5.2855597570580524e-05
93888,-0.006481672539637855,-5.290745513292732e-05
93931,-0.09207546577313927,-5.286322701529211e-05
93995,-0.09007754631821553,-5.28642593823978e-05
94045,-0.10491575300173457,-5.285659216814544e-05
94081,-0.12138640606915471,-5.284808143443616e-05
94107,-0.08447362589586843,-5.286715504622858e-05
94125,-0.10333203636063647,-5.285741050794119e-05
94161,-0.07889407034492285,-5.287003812020795e-05
94223,-0.04086050608716717,-5.2889690864776616e-05
94269,-0.10113919793450066,-5.285854359377615e-05
94312,-0.012061228090583439,-5.290457205893764e-05
94330,-0.1151977287331714,-5.285127925449596e-05
94376,-0.0841325176962473,-5.286733130402551e-05
94429,-0.07543425860590856,-5.287182587789313e-05
94456,-0.12316504168146487,-5.284716237591114e-05
94492,-0.12348178500968447,-5.284699870795174e-05
94535,-0.11817024304415552,-5.284974329370271e-05
94562,-0.08985826247560194,-5.2864372690978475e-05
94580,-0.11249322800760389,-5.285267672704692e-05
94606,-0.13673627505210545,-5.284014983348167e-05
94651,-0.10225998201897006,-5.285796446100705e-05
94688,-0.12428582576593429,-5.284658324315592e-05
94731,-0.1275507185337365,-5.2844896204213886e-05
94768,-0.11863317560078417,-5.2849504086662184e-05
94795,-0.11697636434548156,-5.2850360195984825e-05
95060,8.682055834109905,-5.739700565271451e-05
95088,-0.016593094171264124,-5.290223034817787e-05
95159,0.19270115116769893,-5.301037709753813e-05
95239,-0.021198054866149344,-5.28998508678981e-05
95293,0.16953015846486377,-5.299840415708037e-05
95355,0.1328366621341911,-5.297944385388209e-05
95391,0.8870268914965033,-5.3369149846932114e-05
95471,0.18556224384705672,-5.300668827362872e-05
95499,-0.02816640808698094,-5.289625017286256e-05
95612,-0.0988976297655618,-5.2859701859300045e-05
95667,-0.06235032266329817,-5.2878586623451486e-05
95747,-0.0771154347326127,-5.287095717874684e-05
95792,-0.03296628775307823,-5.289376997383454e-05
95872,0.11054280480181027,-5.2967924147747466e-05
95943,-0.06434824211822193,-5.2877554256359676e-05
96003,-0.06217976856348762,-5.287867475236362e-05
96058,-0.09170999270211662,-5.2863415862912695e-05
96110,-0.0647624449320476,-5.287734022902891e-05
96147,-0.06196048472087403,-5.287878806093757e-05
96192,-0.065883229016517,-5.287676109624635e-05
96254,0.18305266209270132,-5.30053915198209e-05
96334,-0.09551091264075205,-5.286145184747221e-05
96370,-0.03272263903906313,-5.289389587226337e-05
96423,-0.0358413425784563,-5.289228437239225e-05
96478,0.0244617141402787,-5.292344423322343e-05
96593,-0.09970167052181161,-5.2859286394504225e-05
96637,-0.07048818971140222,-5.2874381615967995e-05
96664,-0.1379545186221809,-5.283952034137549e-05
96717,-0.049607494920308935,-5.288517111123352e-05
96815,0.0861535685288997,-5.2955321715114554e-05
96888,-0.11115316008052087,-5.285336916839628e-05
96904,-0.1009930087060916,-5.285861913282993e-05
96940,-0.04607458856709012,-5.288699663843192e-05
97009,-0.028994813714632254,-5.289582211821165e-05
97063,-0.07009835176897808,-5.287458305345429e-05
97090,-0.07265666326613653,-5.287326111997099e-05
97189,-0.09553527751215357,-5.2861439257620804e-05
97241,0.03488987910012457,-5.292883268594783e-05
97321,-0.08742177533545104,-5.2865631675259404e-05
97394,-0.12720961033411537,-5.284507246202428e-05
97438,-0.027313637587928125,-5.289669081736162e-05
97465,-0.1028691038040078,-5.285764971492661e-05
97517,-0.0940490203566615,-5.2862207238024365e-05
97553,-0.1254309747218052,-5.2845991520535415e-05
97606,-0.023707636620504773,-5.289855411408334e-05
97679,0.01710352297702293,-5.29196421007366e-05
97722,-0.015740323672211308,-5.2902670992675094e-05
97777,-0.1291831649176376,-5.2844052684756125e-05
97811,-0.07331451479397727,-5.28729211942012e-05
97875,-0.028629340643609617,-5.289601096585652e-05
97919,0.21226614290311072,-5.302048674132547e-05
98051,-0.060522957308184994,-5.287953086165871e-05
98113,-0.040275749173530946,-5.288999302100564e-05
98168,-0.07599465064814326,-5.287153631148818e-05
98202,-0.0030218608006235535,-5.2909242890589184e-05
98220,-0.03645046436349403,-5.289196962632549e-05
98257,-0.09290387140079057,-5.2862798960617124e-05
98300,-0.07801693497446853,-5.28704913545723e-05
98337,-0.08384013923942919,-5.2867482382133086e-05
98373,0.09887203140048742,-5.296189361305884e-05
98435,-0.03420889619455519,-5.2893127891856336e-05
98505,0.03191736478914046,-5.29272967251304e-05
98603,-0.08539949100912578,-5.28666766322165e-05
98649,-0.07835804317408966,-5.28703150967619e-05
98685,0.05533200620599071,-5.2939395564010145e-05
98738,-0.12477312319396447,-5.2846331446305205e-05
98774,-0.012694714747022672,-5.290424472302105e-05
98827,-0.06970851382655394,-5.2874784490954046e-05
98916,-0.037741802547774005,-5.28913023646512e-05
98998,0.016786779648803343,-5.2919478432753124e-05
99058,-0.05811083503943561,-5.2880777256101896e-05
99101,-0.06325182290515402,-5.2878120799277154e-05
99165,-0.03576824796425177,-5.289232214191221e-05
99209,-0.06159501164985139,-5.287897690857897e-05
99290,-0.08803089712048877,-5.2865316929178976e-05
99370,-0.03971535713129625,-5.289028258739019e-05
99441,-0.1069380373280598,-5.2855547211188344e-05
99478,-0.03257644981065408,-5.289397141132062e-05
99539,-0.040032100459515864,-5.2890118919431e-05
99600,-0.07229119019511389,-5.287344996760545e-05
99673,0.02923722893497446,-5.292591184242769e-05
99780,0.032355932474367625,-5.292752334229533e-05
99879,-0.052823657945308126,-5.2883509251980424e-05
99922,-0.11753675638771627,-5.285007062959334e-05
99968,-0.019516878739445218,-5.2900719567051436e-05
100004,-0.05952399758072313,-5.288004704522523e-05
100086,-0.05535760457106508,-5.288219990833507e-05
100148,-0.06200921446367706,-5.2878762881262086e-05
100219,0.027263674351452247,-5.2924892065142394e-05
100273,-0.08106254389965716,-5.286891762421094e-05
100282,-0.1253822449790022,-5.2846016700224776e-05
100308,-0.1331302740846821,-5.284201313020676e-05
100317,-0.11863317560078417,-5.2849504086662184e-05
100326,-0.10917960549699865,-5.285438894566444e-05
100335,-0.08620353176537557,-5.286626116737905e-05
100344,-0.13200949000021264,-5.284259226297586e-05
100353,-0.012426701161606076,-5.2904383211296185e-05
100362,-0.12063109505570792,-5.2848471719556496e-05
100521,1.51374011368612,-5.369298578248885e-05
